source,dataset,seed,train_frac,scale,model_type,tune_time,train_time,trainable_params,total_params,test_mse,test_r2,eval_time,data_length,training_efficiency,param_efficiency,tuning_efficiency,inference_efficiency
data_efficiency,mackeyglass,42,0.7,large,lstm,0.0,16.862328052520752,,,5.63757728186176e-05,0.9999442629940997,0.03727602958679199,3000.0,0.059300483336530416,,,26.826171802978642
data_efficiency,mackeyglass,42,0.7,medium,pyreco_standard,0.0,7.915433883666992,,,0.0009207440326013397,0.9990896884776567,1.7950139045715332,3000.0,0.12622044185332332,,,0.5570984382654461
data_efficiency,mackeyglass,42,0.7,medium,lstm,0.0,18.43390393257141,,,2.751554331440964e-05,0.9999727962221467,0.020132064819335938,3000.0,0.05424639000146221,,,49.6695366042627
data_efficiency,mackeyglass,42,0.7,small,pyreco_standard,0.0,1.015942096710205,,,0.0007880147038268775,0.9992209139138889,0.22711706161499023,3000.0,0.9835402368002053,,,4.4029963662475975
data_efficiency,mackeyglass,42,0.7,small,lstm,0.0,22.150750875473022,,,4.884660704864925e-05,0.9999517068504934,0.02891707420349121,3000.0,0.04514301421784762,,,34.58044933985515
data_efficiency,mackeyglass,43,0.7,large,pyreco_standard,0.0,46.07427787780762,,,0.0009594309300510599,0.9989646083354733,10.871605157852173,3000.0,0.0216816113603167,,,0.09198272872290686
data_efficiency,mackeyglass,43,0.7,large,lstm,0.0,27.11457872390747,,,3.15778255348562e-05,0.999965922072847,0.07753515243530273,3000.0,0.036879270571586874,,,12.897209477016727
data_efficiency,mackeyglass,43,0.7,medium,pyreco_standard,0.0,7.899128198623657,,,0.000776207782828546,0.9991623377534444,1.8175749778747559,3000.0,0.12649018804851783,,,0.5501833277799335
data_efficiency,mackeyglass,43,0.7,medium,lstm,0.0,23.592078685760498,,,9.916414399128203e-06,0.9999892984763267,0.011597156524658203,3000.0,0.04238665313935386,,,86.22059875411709
data_efficiency,mackeyglass,43,0.7,small,pyreco_standard,0.0,0.9925379753112793,,,0.0007275944051167206,0.999214799983388,0.2199077606201172,3000.0,1.006726007580725,,,4.54734043873521
data_efficiency,mackeyglass,43,0.7,small,lstm,0.0,44.867619037628174,,,8.633733150161078e-06,0.9999906827109097,0.018541812896728516,3000.0,0.02228758026104948,,,53.92925040927467
data_efficiency,mackeyglass,44,0.7,large,pyreco_standard,0.0,45.15200996398926,,,0.0009747218221017506,0.9990076869952511,10.5714271068573,3000.0,0.022125430643432566,,,0.09459459875164232
data_efficiency,mackeyglass,44,0.7,large,lstm,0.0,32.424498081207275,,,3.2233140408269024e-05,0.9999671851356092,0.0506291389465332,3000.0,0.030839865332420027,,,19.75108148638555
data_efficiency,mackeyglass,44,0.7,medium,pyreco_standard,0.0,8.268959045410156,,,0.0008369727657003351,0.9991479220622821,1.8572430610656738,3000.0,0.12083114642897304,,,0.5384321969112702
data_efficiency,mackeyglass,44,0.7,medium,lstm,0.0,24.85300922393799,,,1.4969296812561778e-05,0.9999847605464839,0.026974916458129883,3000.0,0.04023596142021122,,,37.07010293986229
data_efficiency,mackeyglass,44,0.7,small,pyreco_standard,0.0,0.9970519542694092,,,0.0006696603563961758,0.9993182540235082,0.21785902976989746,3000.0,1.0022719954285264,,,4.590103109121
data_efficiency,mackeyglass,44,0.7,small,lstm,0.0,42.6879301071167,,,1.3266332344848663e-05,0.9999864942450116,0.03165793418884277,3000.0,0.023425508529231566,,,31.586660310011936
data_efficiency,mackeyglass,45,0.7,large,pyreco_standard,0.0,45.37938213348389,,,0.0012455460065437121,0.9987737771408671,10.547041893005371,3000.0,0.022009417232556127,,,0.09481330550605649
data_efficiency,mackeyglass,45,0.7,large,lstm,0.0,43.196661949157715,,,1.913697333071644e-05,0.9999811599137812,0.03285717964172363,3000.0,0.023149500254007,,,30.433822290331335
data_efficiency,mackeyglass,45,0.7,medium,pyreco_standard,0.0,8.111624002456665,,,0.0009643493035403802,0.9990506114154133,1.8604631423950195,3000.0,0.12316282016400457,,,0.5375002813613362
data_efficiency,mackeyglass,45,0.7,medium,lstm,0.0,19.15046215057373,,,3.494693656315108e-05,0.9999655952231028,0.011386871337890625,3000.0,0.05221626168310946,,,87.81272375924384
data_efficiency,mackeyglass,45,0.7,small,pyreco_standard,0.0,1.046928882598877,,,0.0009832182412506255,0.9990320352065649,0.22835707664489746,3000.0,0.9542492308334811,,,4.37908750455551
data_efficiency,mackeyglass,45,0.7,small,lstm,0.0,44.64220404624939,,,1.7945973619571384e-05,0.9999823324365651,0.020907878875732422,3000.0,0.022399931441571534,,,47.826571952675806
data_efficiency,mackeyglass,46,0.7,large,pyreco_standard,0.0,45.26359510421753,,,0.0010048336286225207,0.9990560288062063,10.565716981887817,3000.0,0.02207195439146995,,,0.09464572135222998
data_efficiency,mackeyglass,46,0.7,large,lstm,0.0,24.918352842330933,,,4.9687479970805505e-05,0.9999533220739746,0.03153085708618164,3000.0,0.04012918864549024,,,31.71395827612814
data_efficiency,mackeyglass,46,0.7,medium,pyreco_standard,0.0,8.07597804069519,,,0.00096652273154292,0.9990920192251387,1.8692820072174072,3000.0,0.1237115666336766,,,0.5349644736184642
data_efficiency,mackeyglass,46,0.7,medium,lstm,0.0,32.606598138809204,,,1.0915743877620158e-05,0.9999897454190566,0.03604888916015625,3000.0,0.0306683239537497,,,27.739336327980702
data_efficiency,mackeyglass,46,0.7,small,pyreco_standard,0.0,1.0114681720733643,,,0.0012934403012792295,0.9987849029426161,0.22139787673950195,3000.0,0.9874595593410453,,,4.516734749185745
data_efficiency,mackeyglass,46,0.7,small,lstm,0.0,44.66960883140564,,,1.4485586140258184e-05,0.9999863918009388,0.02158498764038086,3000.0,0.02238627996920366,,,46.32634914185266
data_efficiency,mackeyglass,42,0.7,large,pyreco_standard,0.0,78.51910495758057,,,0.0006662103873522864,0.999330004501983,18.563302040100098,5000.0,0.012727220875921135,,,0.053869723391350065
data_efficiency,mackeyglass,42,0.7,large,lstm,0.0,26.89935803413391,,,4.161437156032434e-05,0.9999581491941172,0.045974016189575195,5000.0,0.03717405117070713,,,21.750943944784282
data_efficiency,mackeyglass,42,0.7,medium,pyreco_standard,0.0,13.94412899017334,,,0.0006901985193549346,0.9993058800800996,3.268993854522705,5000.0,0.07166498596788233,,,0.30590442766114617
data_efficiency,mackeyglass,42,0.7,medium,lstm,0.0,37.7506160736084,,,5.689162548811917e-06,0.9999942785141638,0.034423828125,5000.0,0.02648948165706313,,,29.04880153268739
data_efficiency,mackeyglass,42,0.7,small,pyreco_standard,0.0,1.8510808944702148,,,0.0004842364916798154,0.9995130122922724,0.41393589973449707,5000.0,0.5399615302154614,,,2.4158271481508637
data_efficiency,mackeyglass,42,0.7,small,lstm,0.0,30.388057947158813,,,2.8899259031370032e-05,0.9999709365482516,0.029707670211791992,5000.0,0.03290670648912065,,,33.660207369466136
data_efficiency,mackeyglass,43,0.7,large,pyreco_standard,0.0,77.48305916786194,,,0.0008368018553401895,0.9991435909410269,18.581053972244263,5000.0,0.01289499393514464,,,0.053818257439836724
data_efficiency,mackeyglass,43,0.7,large,lstm,0.0,50.64485812187195,,,6.2245352108739e-06,0.9999936296169655,0.2123408317565918,5000.0,0.019745214952826263,,,4.709387649751009
data_efficiency,mackeyglass,43,0.7,medium,pyreco_standard,0.0,13.909552812576294,,,0.0006855821511921883,0.9992983538920184,3.2871100902557373,5000.0,0.07184258872405418,,,0.30421849841472803
data_efficiency,mackeyglass,43,0.7,medium,lstm,0.0,27.17379927635193,,,1.4210581766006623e-05,0.9999854564484053,0.019134998321533203,5000.0,0.036799617509467204,,,52.257529667251696
data_efficiency,mackeyglass,43,0.7,small,pyreco_standard,0.0,1.8113479614257812,,,0.0006737825703529327,0.9993104299502373,0.39568567276000977,5000.0,0.551694041971704,,,2.527252164003299
data_efficiency,mackeyglass,43,0.7,small,lstm,0.0,76.02014422416687,,,2.3686723760134187e-06,0.9999975758269803,0.03093886375427246,5000.0,0.013154376025962658,,,32.32076288189572
data_efficiency,mackeyglass,44,0.7,large,pyreco_standard,0.0,78.21882176399231,,,0.0007908913478028287,0.9991970987245418,18.7481107711792,5000.0,0.012774381707832579,,,0.05333870483625258
data_efficiency,mackeyglass,44,0.7,large,lstm,0.0,49.19511604309082,,,4.372538506966891e-06,0.9999955610631549,0.14831185340881348,5000.0,0.020327130438316514,,,6.742503950372889
data_efficiency,mackeyglass,44,0.7,medium,pyreco_standard,0.0,14.094558000564575,,,0.0005777868697981914,0.9994134392593966,3.431018829345703,5000.0,0.07090774810473771,,,0.2914585312060701
data_efficiency,mackeyglass,44,0.7,medium,lstm,0.0,43.6713809967041,,,5.611745399453829e-06,0.9999943030385258,0.048792123794555664,5000.0,0.02289816024402424,,,20.494691100543555
data_efficiency,mackeyglass,44,0.7,small,pyreco_standard,0.0,1.7968952655792236,,,0.0005060294020139656,0.9994862863863347,0.3865489959716797,5000.0,0.556229263498499,,,2.586987480070403
data_efficiency,mackeyglass,44,0.7,small,lstm,0.0,74.91051912307739,,,5.784997167011433e-06,0.999994127155877,0.013057708740234375,5000.0,0.013349181470278068,,,76.57724970302479
data_efficiency,mackeyglass,45,0.7,large,pyreco_standard,0.0,77.72607827186584,,,0.0007169195563795919,0.9992765380606862,18.64189910888672,5000.0,0.012856386780625763,,,0.05364260049453292
data_efficiency,mackeyglass,45,0.7,large,lstm,0.0,28.2046639919281,,,2.590807050523454e-05,0.9999738555005722,0.042906999588012695,5000.0,0.035454200778018634,,,23.30567748675406
data_efficiency,mackeyglass,45,0.7,medium,pyreco_standard,0.0,14.545936822891235,,,0.0007451817376066607,0.9992480179676606,3.446108341217041,5000.0,0.06869601878781056,,,0.2901823189530127
data_efficiency,mackeyglass,45,0.7,medium,lstm,0.0,30.113864183425903,,,1.3925269162132598e-05,0.9999859476532006,0.036978960037231445,5000.0,0.03320682820229845,,,27.04167335478998
data_efficiency,mackeyglass,45,0.7,small,pyreco_standard,0.0,1.7635471820831299,,,0.0007160173545945374,0.9992774484956816,0.3854389190673828,5000.0,0.5666289464886182,,,2.5944380707105212
data_efficiency,mackeyglass,45,0.7,small,lstm,0.0,27.381084203720093,,,2.4395934341663893e-05,0.9999753814360158,0.013614892959594727,5000.0,0.03652066285890508,,,73.44358559277076
data_efficiency,mackeyglass,46,0.7,large,pyreco_standard,0.0,78.23411989212036,,,0.0007625162799194832,0.9992511739408638,18.777536153793335,5000.0,0.012772574965324461,,,0.053255120296645794
data_efficiency,mackeyglass,46,0.7,large,lstm,0.0,48.516730070114136,,,1.0801789258683575e-05,0.9999893921461152,0.18989181518554688,5000.0,0.02061122771649592,,,5.266128679080808
data_efficiency,mackeyglass,46,0.7,medium,pyreco_standard,0.0,14.287126064300537,,,0.0006267211116460274,0.9993845310420639,3.390803098678589,5000.0,0.06994999950264609,,,0.2949152976397853
data_efficiency,mackeyglass,46,0.7,medium,lstm,0.0,37.20786380767822,,,8.861339449607576e-06,0.9999912977570795,0.01913905143737793,5000.0,0.026875804428066002,,,52.24646356211642
data_efficiency,mackeyglass,46,0.7,small,pyreco_standard,0.0,1.7493219375610352,,,0.000542685240453912,0.9994670581328396,0.3898191452026367,5000.0,0.5713450825302332,,,2.565285586972882
data_efficiency,mackeyglass,46,0.7,small,lstm,0.0,45.192251205444336,,,1.249677597517145e-05,0.9999877275911979,0.03357958793640137,5000.0,0.022127415182700918,,,29.779109344181542
data_efficiency,mackeyglass,42,0.7,large,pyreco_standard,0.0,113.79172778129578,,,0.0006697995181954492,0.999324791436585,26.849069118499756,7000.0,0.008782051227618281,,,0.037245237752609246
data_efficiency,mackeyglass,42,0.7,large,lstm,0.0,74.75954794883728,,,3.984508181377786e-06,0.9999959833144516,2.4731650352478027,7000.0,0.013376163946612526,,,0.4043400183197985
data_efficiency,mackeyglass,42,0.7,medium,pyreco_standard,0.0,19.180404901504517,,,0.0005677670052053474,0.9994276479252001,4.644705057144165,7000.0,0.05210669956921009,,,0.21529887740944753
data_efficiency,mackeyglass,42,0.7,medium,lstm,0.0,45.44181823730469,,,5.90273022127974e-06,0.9999940496015828,0.0666801929473877,7000.0,0.022006030268714567,,,14.996732298850931
data_efficiency,mackeyglass,42,0.7,small,pyreco_standard,0.0,2.713813066482544,,,0.0005309651101443958,0.9994647470183169,0.6245567798614502,7000.0,0.36828784969552214,,,1.6011328851300781
data_efficiency,mackeyglass,42,0.7,small,lstm,0.0,37.364734172821045,,,2.5449522548145108e-05,0.9999743449568229,0.02289605140686035,7000.0,0.026762516590354432,,,43.67374568152398
data_efficiency,mackeyglass,43,0.7,large,pyreco_standard,0.0,111.94860887527466,,,0.0006212706096747351,0.9993753802166858,27.06414794921875,7000.0,0.008927090576025198,,,0.03694924979449119
data_efficiency,mackeyglass,43,0.7,large,lstm,0.0,49.39732313156128,,,8.764708227265776e-06,0.9999911880425881,0.19757318496704102,7000.0,0.02024383315540096,,,5.061389979499691
data_efficiency,mackeyglass,43,0.7,medium,pyreco_standard,0.0,19.870507955551147,,,0.0005417315743627133,0.9994553480346189,4.803700923919678,7000.0,0.05029842719531373,,,0.20817278337370895
data_efficiency,mackeyglass,43,0.7,medium,lstm,0.0,64.61625504493713,,,2.7299380986801414e-06,0.9999972553452279,0.026779890060424805,7000.0,0.015475939284532109,,,37.340058442558636
data_efficiency,mackeyglass,43,0.7,small,pyreco_standard,0.0,2.525853157043457,,,0.0004609448001276622,0.9995365703178422,0.5847578048706055,7000.0,0.39572220253912516,,,1.7101067853459315
data_efficiency,mackeyglass,43,0.7,small,lstm,0.0,57.95020413398743,,,1.2733574960350026e-05,0.9999871977803091,0.027235984802246094,7000.0,0.017255973390745135,,,36.71478349239065
data_efficiency,mackeyglass,44,0.7,large,pyreco_standard,0.0,110.29574084281921,,,0.0006445863062474415,0.9993565463909735,26.63330578804016,7000.0,0.0090606992590443,,,0.03754697108993824
data_efficiency,mackeyglass,44,0.7,large,lstm,0.0,23.7626211643219,,,6.226000368509858e-05,0.9999378494025069,0.18140888214111328,7000.0,0.042080282322708114,,,5.51237886380484
data_efficiency,mackeyglass,44,0.7,medium,pyreco_standard,0.0,19.75246024131775,,,0.0005680755149267454,0.9994329227339513,4.777767896652222,7000.0,0.050597893119433655,,,0.20930271464170214
data_efficiency,mackeyglass,44,0.7,medium,lstm,0.0,44.969998836517334,,,5.852772673601434e-06,0.9999941575120924,0.07845807075500488,7000.0,0.022236917081330732,,,12.745498899962568
data_efficiency,mackeyglass,44,0.7,small,pyreco_standard,0.0,2.489590883255005,,,0.0004442792723879672,0.9995565014359397,0.5543680191040039,7000.0,0.401494119642242,,,1.803852606367226
data_efficiency,mackeyglass,44,0.7,small,lstm,0.0,52.73880195617676,,,2.525565818216409e-05,0.9999747887222422,0.02615499496459961,7000.0,0.01896089278994766,,,38.232152948241236
data_efficiency,mackeyglass,45,0.7,large,pyreco_standard,0.0,111.52462077140808,,,0.0006879815076477258,0.9993116641250047,26.73039197921753,7000.0,0.008960457773829469,,,0.03741059851897743
data_efficiency,mackeyglass,45,0.7,large,lstm,0.0,56.18010091781616,,,1.860768871213155e-05,0.99998138272679,0.28913402557373047,7000.0,0.017799565123424423,,,3.4585917012845493
data_efficiency,mackeyglass,45,0.7,medium,pyreco_standard,0.0,19.86267113685608,,,0.0005916853848247654,0.9994080098482911,4.8226869106292725,7000.0,0.05031588916950629,,,0.2073532475107887
data_efficiency,mackeyglass,45,0.7,medium,lstm,0.0,40.86429500579834,,,1.0157355863022443e-05,0.9999898374122591,0.025859832763671875,7000.0,0.02447099143150216,,,38.6685150141319
data_efficiency,mackeyglass,45,0.7,small,pyreco_standard,0.0,2.4927818775177,,,0.0004577582236446194,0.9995420059930302,0.5642130374908447,7000.0,0.4009743548095808,,,1.7723770299072479
data_efficiency,mackeyglass,45,0.7,small,lstm,0.0,60.84606099128723,,,1.294121249061326e-05,0.9999870521217152,0.04215192794799805,7000.0,0.016434704554337584,,,23.723144480821116
data_efficiency,mackeyglass,46,0.7,large,pyreco_standard,0.0,111.11272764205933,,,0.0006594562820094984,0.9993290781947874,27.037935256958008,7000.0,0.008993830773556514,,,0.03698507129007147
data_efficiency,mackeyglass,46,0.7,large,lstm,0.0,53.153329849243164,,,8.508241539491352e-06,0.9999913438313827,0.18508696556091309,7000.0,0.0188133335739132,,,5.402836413320976
data_efficiency,mackeyglass,46,0.7,medium,pyreco_standard,0.0,20.13893413543701,,,0.0005078913439296296,0.99948327829059,4.826697826385498,7000.0,0.04962940054024367,,,0.20718094001088855
data_efficiency,mackeyglass,46,0.7,medium,lstm,0.0,36.31152391433716,,,1.3699092609650902e-05,0.9999860627304733,0.0762929916381836,7000.0,0.02753908201568371,,,13.107192041312992
data_efficiency,mackeyglass,46,0.7,small,pyreco_standard,0.0,2.5002360343933105,,,0.0003725310076922228,0.9996209920460278,0.5435068607330322,7000.0,0.3998104892837045,,,1.8398997921599407
data_efficiency,mackeyglass,46,0.7,small,lstm,0.0,103.73227286338806,,,2.286635669091649e-06,0.9999976736081332,0.03559708595275879,7000.0,0.009640178860101888,,,28.091397984910525
data_efficiency,santafe,42,0.7,large,pyreco_standard,0.0,191.0551700592041,,,0.07639299429354512,0.9129459826161593,18.89487910270691,10000.0,0.004778441627906821,,,0.052924389811647356
data_efficiency,santafe,42,0.7,large,lstm,0.0,92.14971399307251,,,0.0017054600835017565,0.9980565344619676,0.024143218994140625,10000.0,0.010830815206937948,,,41.41778204723384
data_efficiency,santafe,42,0.7,medium,pyreco_standard,0.0,33.98634481430054,,,0.03832336544997577,0.9563284179008629,3.435035228729248,10000.0,0.028138606695941572,,,0.2911177447377137
data_efficiency,santafe,42,0.7,medium,lstm,0.0,62.12796187400818,,,0.0018253854253091526,0.9979198729410126,0.013993263244628906,10000.0,0.016062330499468248,,,71.45785258711686
data_efficiency,santafe,42,0.7,small,pyreco_standard,0.0,4.495774030685425,,,0.028725797845022716,0.9672653738986037,0.427260160446167,10000.0,0.2151498612133923,,,2.340488891982953
data_efficiency,santafe,42,0.7,small,lstm,0.0,47.991021156311035,,,0.004606766009822239,0.9947503368337502,0.005171775817871094,10000.0,0.0207278422533648,,,193.31980259905401
data_efficiency,santafe,43,0.7,large,pyreco_standard,0.0,190.17059707641602,,,0.06419105167333657,0.9268507671425333,18.795562028884888,10000.0,0.004873785835022184,,,0.053204046000814506
data_efficiency,santafe,43,0.7,large,lstm,0.0,40.52488827705383,,,0.002652410156194947,0.9969774327871059,0.025197982788085938,10000.0,0.024601607816153087,,,39.684141554824954
data_efficiency,santafe,43,0.7,medium,pyreco_standard,0.0,33.42040395736694,,,0.043724788277162,0.9501731995978794,3.352792978286743,10000.0,0.028430930170055598,,,0.2982587079540729
data_efficiency,santafe,43,0.7,medium,lstm,0.0,43.34757995605469,,,0.0023823149137614844,0.9972852211667543,0.018143177032470703,10000.0,0.02300670992869917,,,55.1141006952482
data_efficiency,santafe,43,0.7,small,pyreco_standard,0.0,4.374401092529297,,,0.040689462414966744,0.9536321203119676,0.4158296585083008,10000.0,0.21800284933582173,,,2.4048250881435145
data_efficiency,santafe,43,0.7,small,lstm,0.0,71.48110485076904,,,0.0022557993932305538,0.9974293925587187,0.006062984466552734,10000.0,0.013953748766017274,,,164.90807414097515
data_efficiency,santafe,44,0.7,large,pyreco_standard,0.0,190.26311683654785,,,0.07063245158774656,0.9195104377666405,18.726003885269165,10000.0,0.004832835960128531,,,0.053401673561809825
data_efficiency,santafe,44,0.7,large,lstm,0.0,100.32646298408508,,,0.0020136535507717934,0.9977053310603282,0.02457427978515625,10000.0,0.009944587813028032,,,40.69129665022212
data_efficiency,santafe,44,0.7,medium,pyreco_standard,0.0,33.64198136329651,,,0.040918956836054406,0.9533705988006351,3.343280076980591,10000.0,0.028338716443795684,,,0.2991073669770917
data_efficiency,santafe,44,0.7,medium,lstm,0.0,75.89806509017944,,,0.0019869370808787068,0.9977357759467477,0.015962839126586914,10000.0,0.01314573384203588,,,62.64157337532635
data_efficiency,santafe,44,0.7,small,pyreco_standard,0.0,4.473055839538574,,,0.05299586324793177,0.9396082999086356,0.4304060935974121,10000.0,0.21005954845088945,,,2.3233817817495486
data_efficiency,santafe,44,0.7,small,lstm,0.0,68.52948093414307,,,0.001605483189813514,0.998170463629447,0.005464076995849609,10000.0,0.01456556266671752,,,182.98003866357942
data_efficiency,santafe,45,0.7,large,pyreco_standard,0.0,194.31712198257446,,,0.0605429740594182,0.9310079521692038,19.11770486831665,10000.0,0.004791178141581958,,,0.05230753139984635
data_efficiency,santafe,45,0.7,large,lstm,0.0,61.30254316329956,,,0.0014980596363874743,0.9982928786751442,0.024565935134887695,10000.0,0.016284689196844126,,,40.705118261980196
data_efficiency,santafe,45,0.7,medium,pyreco_standard,0.0,33.44844913482666,,,0.03201555275921741,0.9635165172902553,3.29402494430542,10000.0,0.02880601383341939,,,0.3035798797300792
data_efficiency,santafe,45,0.7,medium,lstm,0.0,81.45887899398804,,,0.0021861230783467747,0.9975087925506058,0.014729976654052734,10000.0,0.012245550056964025,,,67.88416161971743
data_efficiency,santafe,45,0.7,small,pyreco_standard,0.0,4.803814888000488,,,0.031654828817664994,0.9639275820556709,0.4502441883087158,10000.0,0.20065872725544656,,,2.2210120751236957
data_efficiency,santafe,45,0.7,small,lstm,0.0,61.81006693840027,,,0.001975073764448816,0.9977492948481111,0.00586700439453125,10000.0,0.016142180847341328,,,170.4156869636909
data_efficiency,santafe,46,0.7,large,pyreco_standard,0.0,190.98666071891785,,,0.05287673159363898,0.9397440569790276,18.92610001564026,10000.0,0.004920469568508841,,,0.05283708457297223
data_efficiency,santafe,46,0.7,large,lstm,0.0,38.15335726737976,,,0.0029530082917305694,0.9966348846835991,0.025218963623046875,10000.0,0.02612181286111579,,,39.65112777110294
data_efficiency,santafe,46,0.7,medium,pyreco_standard,0.0,33.41831707954407,,,0.03397839866440086,0.961279746456335,3.3059940338134766,10000.0,0.02876505466757021,,,0.30248079315669646
data_efficiency,santafe,46,0.7,medium,lstm,0.0,38.111339807510376,,,0.0033026966637792693,0.9962363955564119,0.014027833938598633,10000.0,0.02614015603880537,,,71.28176186109249
data_efficiency,santafe,46,0.7,small,pyreco_standard,0.0,4.7350709438323975,,,0.02093255559390986,0.9761462019467614,0.4344289302825928,10000.0,0.20615234858643006,,,2.301867183390217
data_efficiency,santafe,46,0.7,small,lstm,0.0,101.38063311576843,,,0.002652478201674027,0.9969773552455411,0.0058438777923583984,10000.0,0.009834001966362473,,,171.08997579169258
data_efficiency,santafe,42,0.7,large,pyreco_standard,0.0,16.54029893875122,,,0.050711468039806744,0.954392704716169,0.6475958824157715,1000.0,0.05770105187029787,,,1.5441704973464927
data_efficiency,santafe,42,0.7,large,lstm,0.0,4.933173656463623,,,0.0017951433471426394,0.9983855400785149,0.0035440921783447266,1000.0,0.20238195677308812,,,282.08011236168187
data_efficiency,santafe,42,0.7,medium,pyreco_standard,0.0,2.8565680980682373,,,0.019759786545079257,0.9822290607126676,0.10823774337768555,1000.0,0.3438492215633442,,,9.238836010047024
data_efficiency,santafe,42,0.7,medium,lstm,0.0,4.648619174957275,,,0.0036722666098262364,0.9966973516226383,0.003298044204711914,1000.0,0.21440713891661384,,,303.1180966207526
data_efficiency,santafe,42,0.7,small,pyreco_standard,0.0,0.3360888957977295,,,0.01188523289852924,0.9893110306746625,0.012938976287841797,1000.0,2.943590518621435,,,77.27989431785781
data_efficiency,santafe,42,0.7,small,lstm,0.0,5.591256618499756,,,0.0017757975240221557,0.9984029387203147,0.002691984176635742,1000.0,0.17856500394775332,,,371.33526764693715
data_efficiency,santafe,43,0.7,large,pyreco_standard,0.0,16.503642082214355,,,0.045472180744211534,0.9591046511851504,0.6462900638580322,1000.0,0.05811472330123027,,,1.5472904638824858
data_efficiency,santafe,43,0.7,large,lstm,0.0,4.5629730224609375,,,0.00470576976975727,0.9957678718498432,0.003943204879760742,1000.0,0.21822781960805424,,,253.5365252275284
data_efficiency,santafe,43,0.7,medium,pyreco_standard,0.0,2.802248239517212,,,0.021373151723773104,0.9807780827593656,0.10824775695800781,1000.0,0.3499967343833912,,,9.237981369041707
data_efficiency,santafe,43,0.7,medium,lstm,0.0,6.180456161499023,,,0.0017576665673532733,0.9984192447734924,0.0035448074340820312,1000.0,0.16154456194488587,,,282.02321152245213
data_efficiency,santafe,43,0.7,small,pyreco_standard,0.0,0.33698296546936035,,,0.016597011018241035,0.9850734989224974,0.013050079345703125,1000.0,2.923205849128342,,,76.62201519978004
data_efficiency,santafe,43,0.7,small,lstm,0.0,4.303915023803711,,,0.0011606990298439889,0.9989561267808654,0.002588987350463867,1000.0,0.2321040004628178,,,386.10227182032366
data_efficiency,santafe,44,0.7,large,pyreco_standard,0.0,16.299951314926147,,,0.05900684095234153,0.9469322714742345,0.6485466957092285,1000.0,0.05809417433737596,,,1.5419066425121375
data_efficiency,santafe,44,0.7,large,lstm,0.0,3.5009541511535645,,,0.003100695199431502,0.9972113936548903,0.0035698413848876953,1000.0,0.2848398081667254,,,280.0460429948362
data_efficiency,santafe,44,0.7,medium,pyreco_standard,0.0,2.8080639839172363,,,0.020897460444656745,0.9812058951156076,0.10918617248535156,1000.0,0.3494242123082317,,,9.158584998930703
data_efficiency,santafe,44,0.7,medium,lstm,0.0,3.5291759967803955,,,0.0015434353186836523,0.9986119133787362,0.0036242008209228516,1000.0,0.2829588638625243,,,275.8467873637506
data_efficiency,santafe,44,0.7,small,pyreco_standard,0.0,0.35582685470581055,,,0.013740604091775384,0.9876424049151978,0.013332128524780273,1000.0,2.7756185803153484,,,75.00115206580743
data_efficiency,santafe,44,0.7,small,lstm,0.0,2.4996390342712402,,,0.12454206781148436,0.8879932472576291,0.0026519298553466797,1000.0,0.3552484498099022,,,376.94174159358687
data_efficiency,santafe,45,0.7,large,pyreco_standard,0.0,16.437769889831543,,,0.056043662077909416,0.9495972026846454,0.6552889347076416,1000.0,0.0577692199902889,,,1.526042057163828
data_efficiency,santafe,45,0.7,large,lstm,0.0,4.857139348983765,,,0.0015323389482274608,0.9986218928856119,0.0034618377685546875,1000.0,0.20559873117410504,,,288.78049358268896
data_efficiency,santafe,45,0.7,medium,pyreco_standard,0.0,2.8016369342803955,,,0.021362051702788595,0.9807880655493393,0.1084129810333252,1000.0,0.35007666534942744,,,9.223902585890759
data_efficiency,santafe,45,0.7,medium,lstm,0.0,4.920013904571533,,,0.005714028762835691,0.9948610953868977,0.003580331802368164,1000.0,0.20220692715026167,,,279.2257336610776
data_efficiency,santafe,45,0.7,small,pyreco_standard,0.0,0.3122439384460449,,,0.028306646303187785,0.9745424530910628,0.012850284576416016,1000.0,3.121083268606646,,,77.81323291487499
data_efficiency,santafe,45,0.7,small,lstm,0.0,8.13593077659607,,,0.0031811702373047627,0.9971390185303449,0.002496004104614258,1000.0,0.1225599041278503,,,400.47991837581776
data_efficiency,santafe,46,0.7,large,pyreco_standard,0.0,16.79546594619751,,,0.052684144959025306,0.952618580198934,0.6506359577178955,1000.0,0.05671879104347299,,,1.53695542212587
data_efficiency,santafe,46,0.7,large,lstm,0.0,5.519237041473389,,,0.003999695289384067,0.996402879049664,0.004191875457763672,1000.0,0.1805326879475684,,,238.49980999277375
data_efficiency,santafe,46,0.7,medium,pyreco_standard,0.0,2.8095710277557373,,,0.01296875151381432,0.988336569564721,0.10871505737304688,1000.0,0.3517747755889341,,,9.198273228108455
data_efficiency,santafe,46,0.7,medium,lstm,0.0,8.967144012451172,,,0.0017650774356879279,0.9984125798183351,0.003740072250366211,1000.0,0.11134118812977897,,,267.3030439072944
data_efficiency,santafe,46,0.7,small,pyreco_standard,0.0,0.32182788848876953,,,0.026926847822805775,0.9757833731266959,0.012543916702270508,1000.0,3.0319943548534076,,,79.71356237216065
